"Id","OpportunityId","OpptyName","AccountName","ProductID","ProductName","Quantity","NetPrice","Country"
"a6P3a000002Y9HcEAK","0063a00000hpuFSAAY","D Y Patil Hospital & Research Center 9100c NXT B105 Q1'20","D Y Patil Hospital & Research Center","01t3a000004uFzSAAU","B105 VSP2_Periop","5.0","1897321.42855","India"
"a6P3a000002Y9IAEA0","0063a00000hpuFSAAY","D Y Patil Hospital & Research Center 9100c NXT B105 Q1'20","D Y Patil Hospital & Research Center","01t0c000008hAFJAA2","9100C NXT","5.0","3571428.5716","India"
"a6P3a000002Y9IWEA0","0063a00000hpuFSAAY","D Y Patil Hospital & Research Center 9100c NXT B105 Q1'20","D Y Patil Hospital & Research Center","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","5.0","0.8534","India"
"a6P3a000002Y9IaEAK","0063a00000hpuFSAAY","D Y Patil Hospital & Research Center 9100c NXT B105 Q1'20","D Y Patil Hospital & Research Center","01t3a000004uC4pAAE","Tec 850 SEV","5.0","446427.67855","India"
"a6P3a000002Xd4FEAS","0063a00000hpvrwAAA","S R P Memorial Trust Super Specialty Hospital R860 Q1'20","S R P Memorial Trust Super Specialty Hospital","01ta0000005SeiOAAS","CARESCAPE R860 v1","1.0","1116069.64284","India"
"a6P3a000002Xd4YEAS","0063a00000hpvrwAAA","S R P Memorial Trust Super Specialty Hospital R860 Q1'20","S R P Memorial Trust Super Specialty Hospital","01ta0000007PEVvAAO","R860 Accessories","1.0","0.89286","India"
"a6P3a000002Xd4bEAC","0063a00000hpvrwAAA","S R P Memorial Trust Super Specialty Hospital R860 Q1'20","S R P Memorial Trust Super Specialty Hospital","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.88215","India"
"a6P3a000002ZTZ2EAO","0063a00000h0rOFAAY","Himachal Health Care Pvt. Ltd. B105 &Mac2000 Q1'20","Himachal Health Care Private Limited","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","142857.14287","India"
"a6P3a000002ZTZTEA4","0063a00000h0rOFAAY","Himachal Health Care Pvt. Ltd. B105 &Mac2000 Q1'20","Himachal Health Care Private Limited","01ta0000004nCCtAAM","MAC 2000","1.0","111607.14286","India"
"a6P3a00000333ceEAA","0063a00000hpw0KAAQ","Velammal Medical College Hospital & Research Institute B105 Q1'20","Velammal Medical College Hospital & Research Institute","01t3a000004uDH4AAM","B105 VSP2_Critical Care","3.0","422676.37506","India"
"a6P3a000002YysBEAS","0063a00000hpwPKAAY","Rudrani Mointor PO","Rudrani Enterprises","01t3a000004uDH4AAM","B105 VSP2_Critical Care","5.0","714285.7142","India"
"a6P3a000002YyscEAC","0063a00000hpwPKAAY","Rudrani Mointor PO","Rudrani Enterprises","01t3a000004uClHAAU","Carescape V100_Critical Care","1.0","62500.0","India"
"a6P3a000002YysuEAC","0063a00000hpwPKAAY","Rudrani Mointor PO","Rudrani Enterprises","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89286","India"
"a6P3a000002YD5EEAW","0063a00000hpzdeAAA","Genworks Health Private Limited PO 76 Anesthesia Q1'20","Genworks Health Private Limited","01ta0000007jsHWAAY","CARESTATION 30","4.0","1428571.42864","India"
"a6P3a000002YDfvEAG","0063a00000hpzdeAAA","Genworks Health Private Limited PO 76 Anesthesia Q1'20","Genworks Health Private Limited","01t0c000008hAFJAA2","9100C NXT","3.0","1696428.57144","India"
"a6P3a000002YDgHEAW","0063a00000hpzdeAAA","Genworks Health Private Limited PO 76 Anesthesia Q1'20","Genworks Health Private Limited","01t3a000004uCCnAAM","Tec 820 ISO","2.0","169642.85712","India"
"a6P3a000002YDgOEAW","0063a00000hpzdeAAA","Genworks Health Private Limited PO 76 Anesthesia Q1'20","Genworks Health Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","4.0","71689.22908","India"
"a6P3a000002YDgSEAW","0063a00000hpzdeAAA","Genworks Health Private Limited PO 76 Anesthesia Q1'20","Genworks Health Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","17068.86408","India"
"a6P3a000002YDgWEAW","0063a00000hpzdeAAA","Genworks Health Private Limited PO 76 Anesthesia Q1'20","Genworks Health Private Limited","01t3a000004uCCmAAM","Tec 820 SEV","1.0","84821.42856","India"
"a6P3a000002Ydp9EAC","0063a00000hpzgdAAA","Genworks Health Private Limited po 78 MIC Q1'20","Genworks Health Private Limited","01t0c000006oMutAAE","Lullaby Warmer","2.0","205357.14288","India"
"a6P3a000002YdpHEAS","0063a00000hpzgdAAA","Genworks Health Private Limited po 78 MIC Q1'20","Genworks Health Private Limited","01t0c000008hJgGAAU","Lullaby Warmer Prime","10.0","446428.5714","India"
"a6P3a000002YdpPEAS","0063a00000hpzgdAAA","Genworks Health Private Limited po 78 MIC Q1'20","Genworks Health Private Limited","01t0c000008hJgBAAU","Bilisoft","1.0","160714.28571","India"
"a6P3a000002YdpTEAS","0063a00000hpzgdAAA","Genworks Health Private Limited po 78 MIC Q1'20","Genworks Health Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","10.0","303571.4286","India"
"a6P3a000002YdpYEAS","0063a00000hpzgdAAA","Genworks Health Private Limited po 78 MIC Q1'20","Genworks Health Private Limited","01t3a000004ugIdAAI","SLE 6000","1.0","1214018.4005","India"
"a6P3a000002YdpsEAC","0063a00000hpzgdAAA","Genworks Health Private Limited po 78 MIC Q1'20","Genworks Health Private Limited","01t0c000006oshXAAQ","LSTI South Asia – Maternal Infant Care","1.0","0.89286","India"
"a6P3a000002YEFqEAO","0063a00000hpzX3AAI","Genworks Health Private Limited PO 77 DICAR Q1'20","Genworks Health Private Limited","01ta0000004nCCtAAM","MAC 2000","4.0","419642.85712","India"
"a6P3a000002YEFyEAO","0063a00000hpzX3AAI","Genworks Health Private Limited PO 77 DICAR Q1'20","Genworks Health Private Limited","01ta0000004nCCtAAM","MAC 2000","1.0","107142.85714","India"
"a6P3a000002YEG8EAO","0063a00000hpzX3AAI","Genworks Health Private Limited PO 77 DICAR Q1'20","Genworks Health Private Limited","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","223214.28572","India"
"a6P3a000002YEGNEA4","0063a00000hpzX3AAI","Genworks Health Private Limited PO 77 DICAR Q1'20","Genworks Health Private Limited","01ta0000007pxD3AAI","MAC 600","5.0","263392.8571","India"
"a6P3a000002YEGTEA4","0063a00000hpzX3AAI","Genworks Health Private Limited PO 77 DICAR Q1'20","Genworks Health Private Limited","01ta0000007pxD3AAI","MAC 600","5.0","209821.4286","India"
"a6P3a000002YEGZEA4","0063a00000hpzX3AAI","Genworks Health Private Limited PO 77 DICAR Q1'20","Genworks Health Private Limited","01t3a000004uidSAAQ","TRMILL","1.0","31248.21429","India"
"a6P3a000002YEGbEAO","0063a00000hpzX3AAI","Genworks Health Private Limited PO 77 DICAR Q1'20","Genworks Health Private Limited","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","2.0","0.84746","India"
"a6P3a000002YEGdEAO","0063a00000hpzX3AAI","Genworks Health Private Limited PO 77 DICAR Q1'20","Genworks Health Private Limited","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.89286","India"
"a6P3a000002YPa0EAG","0063a00000hpzrvAAA","Genworks Health Private Limited PO 79 Guh MIC Q1'20","Genworks Health Private Limited","01t0c000006oMutAAE","Lullaby Warmer","5.0","513392.8572","India"
"a6P3a000002YPa8EAG","0063a00000hpzrvAAA","Genworks Health Private Limited PO 79 Guh MIC Q1'20","Genworks Health Private Limited","01t0c000008hJgGAAU","Lullaby Warmer Prime","5.0","223214.28575","India"
"a6P3a000002YPaHEAW","0063a00000hpzrvAAA","Genworks Health Private Limited PO 79 Guh MIC Q1'20","Genworks Health Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","5.0","151785.7143","India"
"a6P3a000002YB3SEAW","0063a00000hpzwgAAA","PACE Marketing Cardisoft","Pace Marketing Services","01t3a000004uidSAAQ","TRMILL","1.0","133928.57143","India"
"a6P3a000002YA6dEAG","0063a00000hpzyXAAQ","MAC 600","Yoga Enterprises","01ta0000007pxD3AAI","MAC 600","1.0","41964.28571","India"
"a6P3a000000f8mGEAQ","0063a00000hq062AAA","Genworks Health Private Limited PO 81 C50 Q1'20","Genworks Health Private Limited","01t3a000004uHDOAA2","C50 Critical Care","5.0","276785.7143","India"
"a6P3a000002YUVuEAO","0063a00000hq0CKAAY","Adsum Hospital Private Limited Q1'20 LCS","Adsum Hospital Private Limited","01ta0000005SeiOAAS","CARESCAPE R860 v1","9.0","8011198.76823","India"
"a6P3a000002YUWDEA4","0063a00000hq0CKAAY","Adsum Hospital Private Limited Q1'20 LCS","Adsum Hospital Private Limited","01ta0000007jsHWAAY","CARESTATION 30","1.0","417932.28572","India"
"a6P3a000002YUWVEA4","0063a00000hq0CKAAY","Adsum Hospital Private Limited Q1'20 LCS","Adsum Hospital Private Limited","01t0c000008hAFJAA2","9100C NXT","2.0","1335744.53572","India"
"a6P3a000002YUWsEAO","0063a00000hq0CKAAY","Adsum Hospital Private Limited Q1'20 LCS","Adsum Hospital Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","0.85344","India"
"a6P3a000002YUWwEAO","0063a00000hq0CKAAY","Adsum Hospital Private Limited Q1'20 LCS","Adsum Hospital Private Limited","01ta0000007PEVvAAO","R860 Accessories","10.0","0.8929","India"
"a6P3a000002YUWzEAO","0063a00000hq0CKAAY","Adsum Hospital Private Limited Q1'20 LCS","Adsum Hospital Private Limited","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","10.0","0.8479","India"
"a6P3a000002YUX5EAO","0063a00000hq0CKAAY","Adsum Hospital Private Limited Q1'20 LCS","Adsum Hospital Private Limited","01ta0000005SeiOAAS","CARESCAPE R860 v1","1.0","890133.19641","India"
"a6P3a000002YUXQEA4","0063a00000hq0CKAAY","Adsum Hospital Private Limited Q1'20 LCS","Adsum Hospital Private Limited","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000002YYyaEAG","0063a00000hq3NkAAI","Aravalli Institute of Medical Science ( A Unit Of Shamaliya Enterprise) Cardiosoft Q1'20","Aravalli Institute of Medical Science ( A Unit Of Shamaliya Enterprise)","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","267857.14285","India"
"a6P3a000002YYyrEAG","0063a00000hq3NkAAI","Aravalli Institute of Medical Science ( A Unit Of Shamaliya Enterprise) Cardiosoft Q1'20","Aravalli Institute of Medical Science ( A Unit Of Shamaliya Enterprise)","01t3a000004uidSAAQ","TRMILL","1.0","35714.28571","India"
"a6P3a000002ZCN5EAO","0063a00000hq3SfAAI","Shiva Hospital Mac600 Q1'20","Dr. Aruna Subramanian","01ta0000007pxD3AAI","MAC 600","1.0","66964.28572","India"
"a6P3a000002ZCNBEA4","0063a00000hq3SfAAI","Shiva Hospital Mac600 Q1'20","Dr. Aruna Subramanian","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.89286","India"
"a6P3a000002ZCNDEA4","0063a00000hq3SfAAI","Shiva Hospital Mac600 Q1'20","Dr. Aruna Subramanian","01t0c000008hAGLAA2","Lullaby LED PT","1.0","44642.85715","India"
"a6P3a000002YgXfEAK","0063a00000hpwsgAAA","Sri Jagannath Health Care & Research Centre LWP & Led PT Q1'20","Sri Jagannath Health Care & Research Centre","01t0c000008hJgGAAU","Lullaby Warmer Prime","1.0","58035.71429","India"
"a6P3a000002YgXmEAK","0063a00000hpwsgAAA","Sri Jagannath Health Care & Research Centre LWP & Led PT Q1'20","Sri Jagannath Health Care & Research Centre","01t0c000008hAGLAA2","Lullaby LED PT","1.0","40178.57143","India"
"a6P3a000002YgyOEAS","0063a00000hq5duAAA","R860/Coro 171/LED PT","Rudrani Enterprises","01ta0000005SeiOAAS","CARESCAPE R860 v1","2.0","1696425.00002","India"
"a6P3a000002YgyhEAC","0063a00000hq5duAAA","R860/Coro 171/LED PT","Rudrani Enterprises","01t0c000006oE8hAAE","Corometrics 171","1.0","102678.57142","India"
"a6P3a000002YgytEAC","0063a00000hq5duAAA","R860/Coro 171/LED PT","Rudrani Enterprises","01t0c000008hAGLAA2","Lullaby LED PT","3.0","95624.99997","India"
"a6P3a000002YgyzEAC","0063a00000hq5duAAA","R860/Coro 171/LED PT","Rudrani Enterprises","01ta0000007PEVvAAO","R860 Accessories","2.0","1.78572","India"
"a6P3a000002Ygz2EAC","0063a00000hq5duAAA","R860/Coro 171/LED PT","Rudrani Enterprises","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","2.0","1.7643","India"
"a6P3a000002YdvwEAC","0063a00000hq5x6AAA","Dr. Ramakrishna Varma Penmetsa Cardiosoft Q1'20","Dr. Ramakrishna Varma Penmetsa","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","267857.14285","India"
"a6P3a000002YdwEEAS","0063a00000hq5x6AAA","Dr. Ramakrishna Varma Penmetsa Cardiosoft Q1'20","Dr. Ramakrishna Varma Penmetsa","01t3a000004uidSAAQ","TRMILL","1.0","35714.28571","India"
"a6P3a000002YeL0EAK","0063a00000hq7VJAAY","Siare @ Yoga","Yoga Enterprises","01t0c000008hAlIAAU","Siare Ventilator","4.0","2464278.5714","India"
"a6P3a000002YeL8EAK","0063a00000hq7VJAAY","Siare @ Yoga","Yoga Enterprises","01ta0000007jsgDAAQ","Anesthesia Accessories","4.0","3.57144","India"
"a6P3a000002YeLAEA0","0063a00000hq7VJAAY","Siare @ Yoga","Yoga Enterprises","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","4.0","3.38984","India"
"a6P3a000002YydjEAC","0063a00000hq7kEAAQ","PO/R860","Nitya Surgical Systems","01ta0000005SeiOAAS","CARESCAPE R860 v1","5.0","4455203.21405","India"
"a6P3a000002Yye4EAC","0063a00000hq7kEAAQ","PO/R860","Nitya Surgical Systems","01ta0000007PEVvAAO","R860 Accessories","5.0","0.89285","India"
"a6P3a000002Yye6EAC","0063a00000hq7kEAAQ","PO/R860","Nitya Surgical Systems","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","5.0","0.84745","India"
"a6P3a000002YyeBEAS","0063a00000hq7kEAAQ","PO/R860","Nitya Surgical Systems","01ta0000007jsgDAAQ","Anesthesia Accessories","5.0","0.89285","India"
"a6P3a000002Z6NZEA0","0063a00000hq8vmAAA","Zydus Foundation Falco Q1'20","Zydus Foundation","01t0c000008hAlIAAU","Siare Ventilator","9.0","4811620.48218","India"
"a6P3a000002Z6NjEAK","0063a00000hq8vmAAA","Zydus Foundation Falco Q1'20","Zydus Foundation","01ta0000007jsgDAAQ","Anesthesia Accessories","9.0","0.89289","India"
"a6P3a000002Z6NlEAK","0063a00000hq8vmAAA","Zydus Foundation Falco Q1'20","Zydus Foundation","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","9.0","0.84744","India"
"a6P3a000002ZP1IEAW","0063a00000hq96uAAA","M/s Shri Ram Awadh & Sons CS30 ISO B105 Q1'20","M/s Shri Ram Awadh & Sons","01ta0000007jsHWAAY","CARESTATION 30","1.0","445180.08929","India"
"a6P3a000002ZP1aEAG","0063a00000hq96uAAA","M/s Shri Ram Awadh & Sons CS30 ISO B105 Q1'20","M/s Shri Ram Awadh & Sons","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","222646.80357","India"
"a6P3a000002ZP25EAG","0063a00000hq96uAAA","M/s Shri Ram Awadh & Sons CS30 ISO B105 Q1'20","M/s Shri Ram Awadh & Sons","01t3a000004uCCnAAM","Tec 820 ISO","1.0","89285.71429","India"
"a6P3a000002ZP2CEAW","0063a00000hq96uAAA","M/s Shri Ram Awadh & Sons CS30 ISO B105 Q1'20","M/s Shri Ram Awadh & Sons","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","42381.25915","India"
"a6P3a000002YmuiEAC","0063a00000hq9QzAAI","PO/Falco 202","Yoga Enterprises","01t0c000008hAlIAAU","Siare Ventilator","4.0","2357135.71428","India"
"a6P3a000002YmurEAC","0063a00000hq9QzAAI","PO/Falco 202","Yoga Enterprises","01ta0000007jsgDAAQ","Anesthesia Accessories","4.0","3.57144","India"
"a6P3a000002YmutEAC","0063a00000hq9QzAAI","PO/Falco 202","Yoga Enterprises","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","4.0","3.38984","India"
"a6P3a000002ZDZXEA4","0063a00000hq9dAAAQ","PO/MIC/LW/SLE 2000/Coro 171","Service One","01t0c000006oMutAAE","Lullaby Warmer","4.0","446428.5714","India"
"a6P3a000002ZDZfEAO","0063a00000hq9dAAAQ","PO/MIC/LW/SLE 2000/Coro 171","Service One","01t0c000006oMutAAE","Lullaby Warmer","4.0","285714.28576","India"
"a6P3a000002ZDZnEAO","0063a00000hq9dAAAQ","PO/MIC/LW/SLE 2000/Coro 171","Service One","01t0c000008hJgGAAU","Lullaby Warmer Prime","4.0","160714.28572","India"
"a6P3a000002ZDZwEAO","0063a00000hq9dAAAQ","PO/MIC/LW/SLE 2000/Coro 171","Service One","01t0c000006oE8hAAE","Corometrics 171","2.0","241071.42856","India"
"a6P3a000002ZDa8EAG","0063a00000hq9dAAAQ","PO/MIC/LW/SLE 2000/Coro 171","Service One","01t3a000004u3SoAAI","SLE 2000","1.0","517857.14286","India"
"a6P3a000002ZDaDEAW","0063a00000hq9dAAAQ","PO/MIC/LW/SLE 2000/Coro 171","Service One","01t0c000008hAGLAA2","Lullaby LED PT","2.0","0.89288","India"
"a6P3a000002ZCq9EAG","0063a00000hq9v1AAA","PO/B125","Yoga Enterprises","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","5.0","892857.14275","India"
"a6P3a000002ZCqcEAG","0063a00000hq9v1AAA","PO/B125","Yoga Enterprises","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","31250.00002","India"
"a6P3a000002f0nCEAQ","0063a00000hqAAxAAM","Genworks Health Private Limited LCS Q1'20 Mar 23","Genworks Health Private Limited","01t0c000006oMutAAE","Lullaby Warmer","2.0","205357.14288","India"
"a6P3a000002f0nKEAQ","0063a00000hqAAxAAM","Genworks Health Private Limited LCS Q1'20 Mar 23","Genworks Health Private Limited","01t3a000004ugIdAAI","SLE 6000","1.0","1577052.7669","India"
"a6P3a000002f0nhEAA","0063a00000hqAAxAAM","Genworks Health Private Limited LCS Q1'20 Mar 23","Genworks Health Private Limited","01t3a000004uOOgAAM","SLE INOSYS","1.0","978147.71429","India"
"a6P3a000002f0nlEAA","0063a00000hqAAxAAM","Genworks Health Private Limited LCS Q1'20 Mar 23","Genworks Health Private Limited","01t0c000008hH0NAAU","Giraffe Incubator Carestation","1.0","683571.42859","India"
"a6P3a000002ZVqqEAG","0063a00000hqACZAA2","Genworks Health Private Limited B125 Q1'20 Mar 23","Genworks Health Private Limited","01t3a000004uDHOAA2","B125 VSP 2_Perinatal","10.0","1513998.3928","India"
"a6P3a000002ZVrLEAW","0063a00000hqACZAA2","Genworks Health Private Limited B125 Q1'20 Mar 23","Genworks Health Private Limited","01t3a000004uHDOAA2","C50 Critical Care","10.0","0.8929","India"
"a6P3a000002ZDQLEA4","0063a00000hqCF7AAM","PO/Siaretron 4000","Nitya Surgical Systems","01t0c000008hAlIAAU","Siare Ventilator","4.0","2796436.49996","India"
"a6P3a000002ZDQUEA4","0063a00000hqCF7AAM","PO/Siaretron 4000","Nitya Surgical Systems","01ta0000007jsgDAAQ","Anesthesia Accessories","4.0","3.57144","India"
"a6P3a000002ZDQWEA4","0063a00000hqCF7AAM","PO/Siaretron 4000","Nitya Surgical Systems","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","4.0","3.38984","India"
"a6P3a000002ZDA2EAO","0063a00000hqCOcAAM","MAC 2000/SEER 12 Recorder","Nitya Surgical Systems","01t0c000008hI5tAAE","SEER 12","1.0","107313.07518","India"
"a6P3a000002ZDA5EAO","0063a00000hqCOcAAM","MAC 2000/SEER 12 Recorder","Nitya Surgical Systems","01ta0000004nCCtAAM","MAC 2000","3.0","378054.21432","India"
"a6P3a000002ZDAFEA4","0063a00000hqCOcAAM","MAC 2000/SEER 12 Recorder","Nitya Surgical Systems","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","3.0","2.54238","India"
"a6P3a000002Zp2MEAS","0063a00000hqEpfAAE","Sapra Medicare Private Limited R860 Demo Q1'20","Sapra Medicare Private Limited","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.84787","India"
"a6P3a000002Zp2SEAS","0063a00000hqEpfAAE","Sapra Medicare Private Limited R860 Demo Q1'20","Sapra Medicare Private Limited","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000002Zp2UEAS","0063a00000hqEpfAAE","Sapra Medicare Private Limited R860 Demo Q1'20","Sapra Medicare Private Limited","01ta0000005SeiOAAS","CARESCAPE R860 v1","1.0","712467.96427","India"
"a6P3a000002ZooWEAS","0063a00000hqKWlAAM","Genworks Health Private Limited Falco202 Q1'20 Mar 27","Genworks Health Private Limited","01t0c000008hAlIAAU","Siare Ventilator","1.0","491071.42857","India"
"a6P3a000002ZoofEAC","0063a00000hqKWlAAM","Genworks Health Private Limited Falco202 Q1'20 Mar 27","Genworks Health Private Limited","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","26785.71429","India"
"a6P3a000002ZoohEAC","0063a00000hqKWlAAM","Genworks Health Private Limited Falco202 Q1'20 Mar 27","Genworks Health Private Limited","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","8474.57627","India"
"a6P3a000002ZzXJEA0","0063a00000hqKSyAAM","Medipolis Life Care LLP CS30 Q1'20","Medipolis Life Care LLP","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85344","India"
"a6P3a000002ZzXNEA0","0063a00000hqKSyAAM","Medipolis Life Care LLP CS30 Q1'20","Medipolis Life Care LLP","01ta0000007jsHWAAY","CARESTATION 30","1.0","446427.67858","India"
"a6P3a000002ZpHuEAK","0063a00000hqKrtAAE","Apex Hospital Cardiosoft Q1'20","Apex Hospital","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","354092.01786","India"
"a6P3a000002ZpIAEA0","0063a00000hqKrtAAE","Apex Hospital Cardiosoft Q1'20","Apex Hospital","01t3a000004uidSAAQ","TRMILL","1.0","17857.14286","India"
"a6P3a000002ZpyiEAC","0063a00000hqLMwAAM","PO/18/LED PT/Cardio Soft","Mixonix Healthcare Private Limited","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","267857.14285","India"
"a6P3a000002ZpyxEAC","0063a00000hqLMwAAM","PO/18/LED PT/Cardio Soft","Mixonix Healthcare Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","11.0","318750.00003","India"
"a6P3a000002Zpz2EAC","0063a00000hqLMwAAM","PO/18/LED PT/Cardio Soft","Mixonix Healthcare Private Limited","01t3a000004uidSAAQ","TRMILL","1.0","0.0","India"
"a6P3a000002baNyEAI","0063a00000hqONdAAM","Prime Heart Clinic LCS Q1'20","Prime Heart Clinic","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","10.0","1517857.143","India"
"a6P3a000002baONEAY","0063a00000hqONdAAM","Prime Heart Clinic LCS Q1'20","Prime Heart Clinic","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89287","India"
